Date	SARB Hawkish-Dovish
2019-06-12	-0.00207345716613
2019-06-13	-0.00108414177239
2019-06-14	-0.00036866359447
2019-06-15	-0.00036866359447
2019-06-16	-0.00036866359447
2019-06-17	8.34835672814e-18
2019-06-18	-0.000571428571429
2019-06-19	-0.000752719361856
2019-06-20	-0.000934010152284
2019-06-21	-0.00134159115901
2019-06-22	-0.00134159115901
2019-06-23	-0.00134159115901
2019-06-24	-0.00134159115901
2019-06-25	-0.000770162587581
2019-06-26	-0.000404777540894
2019-06-27	-0.000223486750466
2019-06-28	0.000184094256259
2019-06-29	0.000184094256259
2019-06-30	0.000184094256259
2019-07-01	3.03323869629e-06
2019-07-02	3.03323869629e-06
2019-07-03	-0.000181061017563
2019-07-04	-0.000181061017563
2019-07-05	-0.000181061017563
2019-07-06	-0.000181061017563
2019-07-07	-0.000181061017563
2019-07-08	3.31456092731e-18
2019-07-09	3.31456092731e-18
2019-07-10	-0.00039627501486
2019-07-11	-0.00122926127059
2019-07-12	-0.00122926127059
2019-07-13	-0.00122926127059
2019-07-14	-0.00122926127059
2019-07-15	-0.00142231146364
2019-07-16	-0.00162581166714
2019-07-17	-0.00201338928798
2019-07-18	-0.00278296713482
2019-07-19	-0.00418352735891
2019-07-20	-0.00418352735891
2019-07-21	-0.00462856518712
2019-07-22	-0.00503075308931
2019-07-23	-0.00482725288581
2019-07-24	-0.00559198716455
2019-07-25	-0.00436241821305
2019-07-26	-0.00336885839596
2019-07-27	-0.00336885839596
2019-07-28	-0.00370446069264
2019-07-29	-0.00351796978727
2019-07-30	-0.00371154315157
2019-07-31	-0.00216295623713
2019-08-01	-0.00178996108607
2019-08-02	-0.00138296067907
2019-08-03	-0.00138296067907
2019-08-04	-0.000602320554168
2019-08-05	-0.000342228039495
2019-08-06	-0.00014865467519
2019-08-07	-0.000294576169426
2019-08-08	-0.000294576169426
2019-08-09	-0.000294576169426
2019-08-10	-0.000844026718876
2019-08-11	-0.000844026718876
2019-08-12	-0.000695372043687
2019-08-13	-0.000978257475087
2019-08-14	-0.00111977490008
2019-08-15	-0.00111977490008
2019-08-16	-0.00130269057595
2019-08-17	-0.000753240026503
2019-08-18	-0.000753240026503
2019-08-19	-0.000753240026503
2019-08-20	-0.00180546807975
2019-08-21	-0.00319082942817
2019-08-22	-0.00367182990917
2019-08-23	-0.00348891423329
2019-08-24	-0.00348891423329
2019-08-25	-0.00348891423329
2019-08-26	-0.00348891423329
2019-08-27	-0.00230924921748
2019-08-28	-0.000636448949833
2019-08-29	-0.000487674382454
2019-08-30	-0.000487674382454
2019-08-31	-0.000487674382454
2019-09-01	-0.000487674382454
2019-09-02	-0.000487674382454
2019-09-03	-0.000503929210325
2019-09-04	-0.000503929210325
2019-09-05	-0.000171703296703
2019-09-06	-0.000171703296703
2019-09-07	-0.000171703296703
2019-09-08	-0.000171703296703
2019-09-09	-0.000171703296703
2019-09-10	2.23035875483e-18
2019-09-11	2.23035875483e-18
2019-09-12	-0.000404694455686
2019-09-13	-0.000404694455686
2019-09-14	-0.000404694455686
2019-09-15	-0.000404694455686
2019-09-16	-0.000556994181546
2019-09-17	-0.000722529688913
2019-09-18	-0.000906387015627
2019-09-19	-0.00101618407083
2019-09-20	-0.00121682612541
2019-09-21	-0.00121682612541
2019-09-22	-0.00121682612541
2019-09-23	-0.00106452639955
2019-09-24	-0.000898990892179
2019-09-25	-0.000932572139068
2019-09-26	-0.000418080628178
2019-09-27	-0.000217438573603
2019-09-28	-0.000217438573603
2019-09-29	-0.000217438573603
2019-09-30	-0.000217438573603
2019-10-01	-0.000217438573603
2019-10-02	6.28837260042e-18
2019-10-03	6.28837260042e-18
2019-10-04	6.28837260042e-18
2019-10-05	2.84990285339e-18
2019-10-06	2.84990285339e-18
2019-10-07	0.000207641196013
2019-10-08	0.000207641196013
2019-10-09	0.000207641196013
